sample,month,dMLA_set,wwtp,well,X2,n,threshold,real_n
Zurich_Oct_3,Oct,set_3,Zurich,G2,C20bT,21,202.24931,0
Zurich_Oct_3,Oct,set_3,Zurich,G2,C27aT,119,894.7071,0
Zurich_Oct_3,Oct,set_3,Zurich,G2,C27bT,232,1360.5423,0
Zurich_Oct_3,Oct,set_3,Zurich,G2,C3aT,1,0,1
Zurich_Oct_3,Oct,set_3,Zurich,G2,C3bT,1,6.242642,0
Zurich_Oct_3,Oct,set_3,Zurich,G2,C5aT,627,470.92353,156.07647
Zurich_Oct_3,Oct,set_3,Zurich,G2,C5bT,254,216.10438,37.89562
Zurich_Oct_3,Oct,set_3,Zurich,G2,C7aT,10,30.474871,0
Zurich_Oct_3,Oct,set_3,Zurich,G2,C7bT,7,1,6
Zurich_Oct_3,Oct,set_3,Zurich,G2,C8aT,1,186.49241,0
Zurich_Oct_3,Oct,set_3,Zurich,G2,C9aT,87,587.9607,0
Zurich_Oct_3,Oct,set_3,Zurich,G2,C9bT,81,644.5242,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C0aT,6,200.293835,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C12aT,8,241.56866,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C14aT,1,36.649953,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C14bT,1,25.203292,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C18bT,42,1865.6268,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C20aT,9,297.22572,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C20bT,8,202.24931,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C27aT,22,894.7071,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C27bT,45,1360.5423,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C2aT,138,60.66905,77.33095
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C2bT,325,89.81151,235.18849
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C5aT,4,470.92353,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C7aT,2,30.474871,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C7bT,4,1,3
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C9aT,14,587.9607,0
Altenrhein_Sep_1,Sep,set_3,Altenrhein,E9,C9bT,16,644.5242,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C0aT,7,200.293835,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C12aT,13,241.56866,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C12bT,1,7.242642,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C13aT,1,14.944602,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C14aT,63,36.649953,26.350047
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C14bT,39,25.203292,13.796708
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C15aT,1,3.0653839,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C18bT,48,1865.6268,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C20aT,9,297.22572,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C20bT,6,202.24931,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C27aT,42,894.7071,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C27bT,55,1360.5423,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C3aT,1,0,1
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C3bT,1,6.242642,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C5aT,206,470.92353,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C5bT,71,216.10438,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C7aT,3,30.474871,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C7bT,7,1,6
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C9aT,18,587.9607,0
Altenrhein_Sep_2,Sep,set_3,Altenrhein,E10,C9bT,31,644.5242,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C0aT,2,200.293835,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C12aT,8,241.56866,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C15bT,1,9.242642,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C18bT,44,1865.6268,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C20aT,5,297.22572,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C20bT,6,202.24931,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C27aT,15,894.7071,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C27bT,28,1360.5423,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C5aT,241,470.92353,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C5bT,97,216.10438,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C7aT,1,30.474871,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C7bT,3,1,2
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C9aT,17,587.9607,0
Altenrhein_Sep_3,Sep,set_3,Altenrhein,E11,C9bT,16,644.5242,0
Chur_Sep_1,Sep,set_3,Chur,D8,C0aT,305,200.293835,104.706165
Chur_Sep_1,Sep,set_3,Chur,D8,C0bT,41,35.077164,5.922836
Chur_Sep_1,Sep,set_3,Chur,D8,C12aT,2,241.56866,0
Chur_Sep_1,Sep,set_3,Chur,D8,C15bT,1,9.242642,0
Chur_Sep_1,Sep,set_3,Chur,D8,C18bT,6,1865.6268,0
Chur_Sep_1,Sep,set_3,Chur,D8,C20bT,3,202.24931,0
Chur_Sep_1,Sep,set_3,Chur,D8,C27aT,13,894.7071,0
Chur_Sep_1,Sep,set_3,Chur,D8,C27bT,10,1360.5423,0
Chur_Sep_1,Sep,set_3,Chur,D8,C3aT,1,0,1
Chur_Sep_1,Sep,set_3,Chur,D8,C5aT,355,470.92353,0
Chur_Sep_1,Sep,set_3,Chur,D8,C5bT,139,216.10438,0
Chur_Sep_1,Sep,set_3,Chur,D8,C7aT,2,30.474871,0
Chur_Sep_1,Sep,set_3,Chur,D8,C9aT,3,587.9607,0
Chur_Sep_1,Sep,set_3,Chur,D8,C9bT,5,644.5242,0
Chur_Sep_2,Sep,set_3,Chur,D9,C0aT,7,200.293835,0
Chur_Sep_2,Sep,set_3,Chur,D9,C12aT,17,241.56866,0
Chur_Sep_2,Sep,set_3,Chur,D9,C18bT,43,1865.6268,0
Chur_Sep_2,Sep,set_3,Chur,D9,C20aT,9,297.22572,0
Chur_Sep_2,Sep,set_3,Chur,D9,C20bT,5,202.24931,0
Chur_Sep_2,Sep,set_3,Chur,D9,C27aT,30,894.7071,0
Chur_Sep_2,Sep,set_3,Chur,D9,C27bT,43,1360.5423,0
Chur_Sep_2,Sep,set_3,Chur,D9,C5aT,460,470.92353,0
Chur_Sep_2,Sep,set_3,Chur,D9,C5bT,212,216.10438,0
Chur_Sep_2,Sep,set_3,Chur,D9,C7aT,2,30.474871,0
Chur_Sep_2,Sep,set_3,Chur,D9,C9aT,15,587.9607,0
Chur_Sep_2,Sep,set_3,Chur,D9,C9bT,11,644.5242,0
Chur_Sep_3,Sep,set_3,Chur,D10,C0aT,7,200.293835,0
Chur_Sep_3,Sep,set_3,Chur,D10,C12aT,22,241.56866,0
Chur_Sep_3,Sep,set_3,Chur,D10,C12bT,1,7.242642,0
Chur_Sep_3,Sep,set_3,Chur,D10,C18aT,1,4.4494898,0
Chur_Sep_3,Sep,set_3,Chur,D10,C18bT,83,1865.6268,0
Chur_Sep_3,Sep,set_3,Chur,D10,C20aT,31,297.22572,0
Chur_Sep_3,Sep,set_3,Chur,D10,C20bT,14,202.24931,0
Chur_Sep_3,Sep,set_3,Chur,D10,C27aT,41,894.7071,0
Chur_Sep_3,Sep,set_3,Chur,D10,C27bT,92,1360.5423,0
Chur_Sep_3,Sep,set_3,Chur,D10,C5aT,417,470.92353,0
Chur_Sep_3,Sep,set_3,Chur,D10,C5bT,198,216.10438,0
Chur_Sep_3,Sep,set_3,Chur,D10,C7aT,3,30.474871,0
Chur_Sep_3,Sep,set_3,Chur,D10,C7bT,4,1,3
Chur_Sep_3,Sep,set_3,Chur,D10,C9aT,38,587.9607,0
Chur_Sep_3,Sep,set_3,Chur,D10,C9bT,21,644.5242,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C0aT,43,200.293835,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C0bT,123,35.077164,87.922836
Geneva_Sep_1,Sep,set_3,Geneva,D11,C10bT,3,1,2
Geneva_Sep_1,Sep,set_3,Geneva,D11,C12aT,54,241.56866,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C12bT,5,7.242642,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C14aT,4,36.649953,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C14bT,4,25.203292,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C15bT,1,9.242642,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C18aT,2,4.4494898,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C18bT,171,1865.6268,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C20aT,49,297.22572,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C20bT,45,202.24931,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C27aT,169,894.7071,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C27bT,262,1360.5423,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C2bT,1,89.81151,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C5aT,2140,470.92353,1669.07647
Geneva_Sep_1,Sep,set_3,Geneva,D11,C5bT,940,216.10438,723.89562
Geneva_Sep_1,Sep,set_3,Geneva,D11,C7aT,7,30.474871,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C7bT,1,1,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C8bT,2,37.591883,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C9aT,112,587.9607,0
Geneva_Sep_1,Sep,set_3,Geneva,D11,C9bT,101,644.5242,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C0aT,13,200.293835,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C12aT,25,241.56866,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C14aT,4,36.649953,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C14bT,2,25.203292,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C18bT,91,1865.6268,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C20aT,26,297.22572,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C20bT,12,202.24931,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C27aT,61,894.7071,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C27bT,111,1360.5423,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C2bT,2,89.81151,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C3bT,1,6.242642,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C5aT,692,470.92353,221.07647
Geneva_Sep_2,Sep,set_3,Geneva,D12,C5bT,274,216.10438,57.89562
Geneva_Sep_2,Sep,set_3,Geneva,D12,C6bT,2,85.68075,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C7aT,1,30.474871,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C7bT,1,1,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C8aT,1,186.49241,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C9aT,51,587.9607,0
Geneva_Sep_2,Sep,set_3,Geneva,D12,C9bT,31,644.5242,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C0aT,266,200.293835,65.706165
Geneva_Sep_3,Sep,set_3,Geneva,E1,C0bT,1,35.077164,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C10bT,21,1,20
Geneva_Sep_3,Sep,set_3,Geneva,E1,C12aT,586,241.56866,344.43134
Geneva_Sep_3,Sep,set_3,Geneva,E1,C12bT,15,7.242642,7.757358
Geneva_Sep_3,Sep,set_3,Geneva,E1,C13aT,15,14.944602,0.055398
Geneva_Sep_3,Sep,set_3,Geneva,E1,C14aT,14,36.649953,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C14bT,33,25.203292,7.796708
Geneva_Sep_3,Sep,set_3,Geneva,E1,C15aT,1,3.0653839,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C15bT,13,9.242642,3.757358
Geneva_Sep_3,Sep,set_3,Geneva,E1,C18bT,1350,1865.6268,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C20aT,428,297.22572,130.77428
Geneva_Sep_3,Sep,set_3,Geneva,E1,C20bT,258,202.24931,55.75069
Geneva_Sep_3,Sep,set_3,Geneva,E1,C27aT,1513,894.7071,618.2929
Geneva_Sep_3,Sep,set_3,Geneva,E1,C27bT,1807,1360.5423,446.4577
Geneva_Sep_3,Sep,set_3,Geneva,E1,C2aT,5,60.66905,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C2bT,3,89.81151,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C3bT,15,6.242642,8.757358
Geneva_Sep_3,Sep,set_3,Geneva,E1,C5aT,6429,470.92353,5958.07647
Geneva_Sep_3,Sep,set_3,Geneva,E1,C5bT,2972,216.10438,2755.89562
Geneva_Sep_3,Sep,set_3,Geneva,E1,C6bT,4,85.68075,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C7aT,85,30.474871,54.525129
Geneva_Sep_3,Sep,set_3,Geneva,E1,C7bT,18,1,17
Geneva_Sep_3,Sep,set_3,Geneva,E1,C8aT,4,186.49241,0
Geneva_Sep_3,Sep,set_3,Geneva,E1,C8bT,38,37.591883,0.408117
Geneva_Sep_3,Sep,set_3,Geneva,E1,C9aT,875,587.9607,287.0393
Geneva_Sep_3,Sep,set_3,Geneva,E1,C9bT,882,644.5242,237.4758
Laupen_Sep_1,Sep,set_3,Laupen,E2,C0aT,79,200.293835,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C12aT,115,241.56866,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C12bT,3,7.242642,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C14aT,16,36.649953,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C14bT,5,25.203292,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C15bT,2,9.242642,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C18aT,1,4.4494898,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C18bT,579,1865.6268,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C1bT,3,0,3
Laupen_Sep_1,Sep,set_3,Laupen,E2,C20aT,102,297.22572,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C20bT,78,202.24931,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C27aT,305,894.7071,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C27bT,590,1360.5423,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C2aT,5,60.66905,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C2bT,1,89.81151,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C3bT,4,6.242642,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C5aT,3821,470.92353,3350.07647
Laupen_Sep_1,Sep,set_3,Laupen,E2,C5bT,1399,216.10438,1182.89562
Laupen_Sep_1,Sep,set_3,Laupen,E2,C6aT,1,10,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C7aT,9,30.474871,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C7bT,2,1,1
Laupen_Sep_1,Sep,set_3,Laupen,E2,C8bT,3,37.591883,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C9aT,193,587.9607,0
Laupen_Sep_1,Sep,set_3,Laupen,E2,C9bT,143,644.5242,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C0aT,33,200.293835,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C12aT,30,241.56866,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C12bT,1,7.242642,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C13aT,1,14.944602,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C14aT,2,36.649953,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C14bT,5,25.203292,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C18bT,119,1865.6268,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C20aT,28,297.22572,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C20bT,22,202.24931,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C27aT,84,894.7071,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C27bT,147,1360.5423,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C2aT,2,60.66905,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C5aT,1443,470.92353,972.07647
Laupen_Sep_2,Sep,set_3,Laupen,E3,C5bT,482,216.10438,265.89562
Laupen_Sep_2,Sep,set_3,Laupen,E3,C6bT,2,85.68075,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C7aT,4,30.474871,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C7bT,2,1,1
Laupen_Sep_2,Sep,set_3,Laupen,E3,C8bT,1,37.591883,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C9aT,70,587.9607,0
Laupen_Sep_2,Sep,set_3,Laupen,E3,C9bT,51,644.5242,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C0aT,1457,200.293835,1256.706165
Laupen_Sep_3,Sep,set_3,Laupen,E4,C0bT,75,35.077164,39.922836
Laupen_Sep_3,Sep,set_3,Laupen,E4,C10bT,2,1,1
Laupen_Sep_3,Sep,set_3,Laupen,E4,C12aT,35,241.56866,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C14aT,2,36.649953,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C15aT,1,3.0653839,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C18aT,2,4.4494898,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C18bT,159,1865.6268,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C20aT,20,297.22572,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C20bT,23,202.24931,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C27aT,91,894.7071,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C27bT,147,1360.5423,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C2bT,1,89.81151,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C3bT,1,6.242642,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C5aT,850,470.92353,379.07647
Laupen_Sep_3,Sep,set_3,Laupen,E4,C5bT,291,216.10438,74.89562
Laupen_Sep_3,Sep,set_3,Laupen,E4,C7aT,3,30.474871,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C8aT,2,186.49241,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C8bT,1,37.591883,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C9aT,56,587.9607,0
Laupen_Sep_3,Sep,set_3,Laupen,E4,C9bT,39,644.5242,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C0aT,9,200.293835,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C0bT,69,35.077164,33.922836
Laupen_Oct_2,Oct,set_3,Laupen,F10,C12aT,8,241.56866,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C14aT,1,36.649953,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C14bT,2,25.203292,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C15aT,1,3.0653839,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C15bT,1,9.242642,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C18bT,47,1865.6268,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C20aT,15,297.22572,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C20bT,13,202.24931,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C27aT,58,894.7071,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C27bT,49,1360.5423,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C3aT,1,0,1
Laupen_Oct_2,Oct,set_3,Laupen,F10,C3bT,1,6.242642,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C5aT,3,470.92353,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C7aT,1,30.474871,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C8aT,768,186.49241,581.50759
Laupen_Oct_2,Oct,set_3,Laupen,F10,C8bT,126,37.591883,88.408117
Laupen_Oct_2,Oct,set_3,Laupen,F10,C9aT,27,587.9607,0
Laupen_Oct_2,Oct,set_3,Laupen,F10,C9bT,12,644.5242,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C0aT,56,200.293835,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C10bT,1,1,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C12aT,92,241.56866,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C13aT,1,14.944602,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C14aT,15,36.649953,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C14bT,4,25.203292,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C15aT,5,3.0653839,1.9346161
Laupen_Oct_3,Oct,set_3,Laupen,F11,C15bT,1,9.242642,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C18bT,396,1865.6268,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C20aT,91,297.22572,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C20bT,65,202.24931,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C27aT,305,894.7071,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C27bT,432,1360.5423,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C2bT,2,89.81151,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C5aT,10,470.92353,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C5bT,5,216.10438,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C7aT,6,30.474871,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C7bT,3,1,2
Laupen_Oct_3,Oct,set_3,Laupen,F11,C8aT,1418,186.49241,1231.50759
Laupen_Oct_3,Oct,set_3,Laupen,F11,C8bT,226,37.591883,188.408117
Laupen_Oct_3,Oct,set_3,Laupen,F11,C9aT,151,587.9607,0
Laupen_Oct_3,Oct,set_3,Laupen,F11,C9bT,137,644.5242,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C0aT,624,200.293835,423.706165
Lugano_Sep_1,Sep,set_3,Lugano,D4,C0bT,37,35.077164,1.922836
Lugano_Sep_1,Sep,set_3,Lugano,D4,C12aT,20,241.56866,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C12bT,1,7.242642,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C13aT,1,14.944602,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C14bT,1,25.203292,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C18aT,1,4.4494898,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C18bT,44,1865.6268,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C20aT,14,297.22572,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C20bT,14,202.24931,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C27aT,33,894.7071,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C27bT,62,1360.5423,0
Lugano_Sep_1,Sep,set_3,Lugano,D4,C3bT,1,6.242642,0
